filename,psnr,ssim,lpips
0082.png,25.303485870361328,0.929827868938446,0.06559117138385773
0083.png,25.467552185058594,0.9323328733444214,0.06373787671327591
0084.png,24.663450241088867,0.9140450358390808,0.0796777606010437
0085.png,24.13386344909668,0.9074199199676514,0.09248438477516174
0086.png,25.60462760925293,0.9266807436943054,0.06068595498800278
0087.png,26.6517276763916,0.9417264461517334,0.044628821313381195
0088.png,26.14169692993164,0.9391530752182007,0.05190400406718254
0089.png,25.41702651977539,0.9248542785644531,0.06559769809246063
0010.png,31.16624641418457,0.9645649194717407,0.02769527956843376
0011.png,29.816852569580078,0.9554352760314941,0.039522696286439896
0012.png,27.89397430419922,0.9399598836898804,0.052901625633239746
0013.png,27.51793670654297,0.931408166885376,0.0683659166097641
0014.png,27.171646118164062,0.929187536239624,0.0721135288476944
0015.png,26.89344596862793,0.9195222854614258,0.07872675359249115
0016.png,28.032459259033203,0.9193727970123291,0.08359187841415405
0017.png,27.383010864257812,0.9325599670410156,0.06024625152349472
0018.png,25.505970001220703,0.9323744773864746,0.041818853467702866
0019.png,26.22209930419922,0.9361955523490906,0.04047291725873947
0020.png,25.173580169677734,0.93369460105896,0.036911435425281525
0021.png,24.444494247436523,0.9291180968284607,0.034190766513347626
0022.png,25.51062774658203,0.9359302520751953,0.03582403436303139
0023.png,25.662372589111328,0.9344692230224609,0.03857341408729553
0024.png,28.031414031982422,0.9419846534729004,0.042760614305734634
0025.png,27.905628204345703,0.9417604207992554,0.044525813311338425
0026.png,26.27948570251465,0.9370523691177368,0.0412323884665966
0027.png,25.78496742248535,0.9329276084899902,0.04268297553062439
0028.png,25.691509246826172,0.9245061874389648,0.053582705557346344
0029.png,24.906047821044922,0.9185986518859863,0.05707660689949989
0030.png,24.023277282714844,0.9136430621147156,0.054118622094392776
0031.png,24.77821159362793,0.9041492342948914,0.07352159917354584
0032.png,24.410724639892578,0.8917626738548279,0.08675187081098557
0033.png,24.358497619628906,0.8892766833305359,0.08453382551670074
0034.png,24.2999267578125,0.907157301902771,0.06600870192050934
0035.png,21.042308807373047,0.8702530860900879,0.07648897171020508
0036.png,21.966388702392578,0.8669725656509399,0.1031128466129303
0037.png,20.47064781188965,0.8559417724609375,0.09278038144111633
0038.png,21.793251037597656,0.8457469940185547,0.10913488268852234
0039.png,23.2164306640625,0.8764684200286865,0.08308687806129456
0060.png,24.717540740966797,0.8417302966117859,0.15286767482757568
0061.png,23.855148315429688,0.8768420219421387,0.1169506311416626
0062.png,25.904544830322266,0.9071365594863892,0.07582883536815643
0063.png,26.629621505737305,0.920140266418457,0.05175385996699333
0064.png,25.391080856323242,0.9141362905502319,0.04825156554579735
0065.png,26.524084091186523,0.9139655828475952,0.05995927006006241
0066.png,25.41185188293457,0.9076218008995056,0.060508545488119125
0067.png,24.79458999633789,0.9070703387260437,0.05648423731327057
0068.png,27.3682861328125,0.9338877201080322,0.03615985065698624
0069.png,26.088533401489258,0.9010469913482666,0.07293778657913208
0070.png,25.020980834960938,0.8917015790939331,0.08189462870359421
0071.png,28.123455047607422,0.9149181246757507,0.06912177056074142
0072.png,26.95006561279297,0.9099981188774109,0.06689946353435516
0073.png,26.609214782714844,0.9052421450614929,0.07005921751260757
0074.png,27.884929656982422,0.916421115398407,0.06478779017925262
0075.png,26.206504821777344,0.9213082790374756,0.050269581377506256
0076.png,23.599977493286133,0.9071163535118103,0.042215168476104736
0077.png,25.169330596923828,0.9201849699020386,0.035462506115436554
0078.png,24.663558959960938,0.9170950651168823,0.035475440323352814
0079.png,24.855920791625977,0.8998193740844727,0.062179796397686005
0080.png,24.262592315673828,0.902884840965271,0.05444011837244034
0081.png,23.788524627685547,0.9113965034484863,0.0408652126789093
0082.png,25.07651138305664,0.9222129583358765,0.03642931208014488
0083.png,25.34630012512207,0.9239687323570251,0.03627455234527588
0084.png,25.307104110717773,0.9204916954040527,0.0415811762213707
0085.png,25.387805938720703,0.9227031469345093,0.03967265039682388
0086.png,25.087722778320312,0.9232646822929382,0.03389834612607956
0087.png,24.758703231811523,0.9220881462097168,0.0357789546251297
0088.png,24.181102752685547,0.9071093797683716,0.048203349113464355
0089.png,25.11918067932129,0.9104466438293457,0.05048808082938194
0010.png,21.59490203857422,0.9205465316772461,0.11655804514884949
0011.png,21.684688568115234,0.9239281415939331,0.10471436381340027
0012.png,19.916818618774414,0.8911207914352417,0.1320122480392456
0013.png,19.467132568359375,0.8527254462242126,0.18368875980377197
0014.png,18.85825538635254,0.8215858936309814,0.21131408214569092
0015.png,20.53264617919922,0.8516107797622681,0.19243347644805908
0016.png,21.832050323486328,0.8789934515953064,0.16222500801086426
0017.png,22.209613800048828,0.9060079455375671,0.1273772120475769
0018.png,23.31477928161621,0.9303174018859863,0.10414201766252518
0019.png,23.225322723388672,0.9357513189315796,0.10034827142953873
0020.png,23.802412033081055,0.9442899227142334,0.08868171274662018
0021.png,24.028095245361328,0.9446768760681152,0.09433051943778992
0022.png,23.153488159179688,0.9374698400497437,0.09368939697742462
0023.png,24.09415054321289,0.9333958029747009,0.09806174784898758
0024.png,24.088912963867188,0.9230954647064209,0.11666122823953629
0025.png,23.27082633972168,0.9019464254379272,0.12573806941509247
0026.png,23.50938606262207,0.8816168308258057,0.14144426584243774
0027.png,22.98414421081543,0.8499953746795654,0.15693557262420654
0028.png,25.11989974975586,0.8949639201164246,0.132868692278862
0029.png,24.935108184814453,0.921464204788208,0.12115175276994705
0030.png,24.44595718383789,0.8984577655792236,0.14463463425636292
0031.png,23.926368713378906,0.8924946784973145,0.14784032106399536
0032.png,23.017595291137695,0.9027887582778931,0.1219494566321373
0033.png,22.90105438232422,0.922372043132782,0.10243652760982513
0034.png,21.431894302368164,0.9007983207702637,0.12092114239931107
0035.png,22.938730239868164,0.9063627123832703,0.12285946309566498
0036.png,23.690155029296875,0.9200624823570251,0.1048736572265625
0037.png,24.59421157836914,0.9349973201751709,0.08694864064455032
0038.png,24.136438369750977,0.9340052008628845,0.08613515645265579
0039.png,24.2802791595459,0.9287161827087402,0.09687305986881256
0060.png,27.344562530517578,0.8991268873214722,0.10630763322114944
0061.png,24.4081974029541,0.8121117949485779,0.15082016587257385
0062.png,22.62885284423828,0.7236019968986511,0.19356709718704224
0063.png,22.11507797241211,0.7058740854263306,0.21281689405441284
0064.png,22.946928024291992,0.8022910952568054,0.17271718382835388
0065.png,23.889787673950195,0.8813754916191101,0.12285865098237991
0066.png,26.738121032714844,0.9457454681396484,0.06524351239204407
0067.png,25.325010299682617,0.9748942852020264,0.030456041917204857
0068.png,27.33436393737793,0.9687284231185913,0.03976728022098541
0069.png,25.38448143005371,0.9387261867523193,0.07858967036008835
0070.png,25.505203247070312,0.9436417818069458,0.07547377794981003
0071.png,25.560190200805664,0.9702408313751221,0.032795850187540054
0072.png,25.34225845336914,0.9741520881652832,0.03119860216975212
0073.png,26.056116104125977,0.9753431677818298,0.032511938363313675
0074.png,26.439823150634766,0.9766079187393188,0.028720805421471596
0075.png,26.624462127685547,0.9775492548942566,0.025056323036551476
0076.png,26.626893997192383,0.972399890422821,0.03692537173628807
0077.png,26.484405517578125,0.9663376212120056,0.044934067875146866
0078.png,25.661483764648438,0.9580585956573486,0.05713549256324768
0079.png,24.582401275634766,0.9533345699310303,0.05414273589849472
0080.png,25.572681427001953,0.9583778381347656,0.048271551728248596
0081.png,24.896677017211914,0.9551936984062195,0.049398817121982574
0082.png,25.09290885925293,0.952190101146698,0.05267456918954849
0083.png,25.60268783569336,0.9535598158836365,0.05473867058753967
0084.png,25.031078338623047,0.9476281404495239,0.06009732186794281
0085.png,26.439266204833984,0.9576824903488159,0.05092935636639595
0086.png,25.917381286621094,0.9598588943481445,0.0456804558634758
0087.png,26.278383255004883,0.9593130946159363,0.04525021091103554
0088.png,26.876415252685547,0.9532977342605591,0.0528506338596344
0089.png,27.93093490600586,0.9553465843200684,0.05587594583630562
0010.png,27.435636520385742,0.9267417788505554,0.12580996751785278
0011.png,27.512971878051758,0.921747088432312,0.12878736853599548
0012.png,27.86803436279297,0.9243417978286743,0.1297164410352707
0013.png,27.03618812561035,0.9188782572746277,0.12967649102210999
0014.png,26.23095703125,0.8951047658920288,0.16854509711265564
0015.png,26.24526023864746,0.8789716958999634,0.1863844096660614
0016.png,27.332908630371094,0.899104118347168,0.14838097989559174
0017.png,27.488344192504883,0.9109804034233093,0.13757170736789703
0018.png,25.71405601501465,0.8512810468673706,0.21299466490745544
0019.png,24.95140838623047,0.8371750712394714,0.22871172428131104
0020.png,25.403682708740234,0.8733310103416443,0.18786609172821045
0021.png,25.831899642944336,0.888806939125061,0.16902846097946167
0022.png,26.10085678100586,0.8902950286865234,0.16253478825092316
0023.png,26.48583984375,0.9125934839248657,0.1413784921169281
0024.png,26.956192016601562,0.9187373518943787,0.13184280693531036
0025.png,26.36472511291504,0.9142528772354126,0.14064262807369232
0026.png,26.725540161132812,0.9133118391036987,0.13961228728294373
0027.png,25.636518478393555,0.8931539058685303,0.15865692496299744
0028.png,25.11722183227539,0.874465823173523,0.17425751686096191
0029.png,24.96088409423828,0.893737256526947,0.1533411145210266
0030.png,24.652774810791016,0.9153488874435425,0.13070261478424072
0031.png,24.584007263183594,0.9221909046173096,0.1229877769947052
0032.png,24.618423461914062,0.9251348376274109,0.11638058722019196
0033.png,25.31130599975586,0.9099009037017822,0.1364835798740387
0034.png,24.422119140625,0.8617392778396606,0.1903974562883377
0035.png,25.78730010986328,0.8877333998680115,0.16155076026916504
0036.png,25.869121551513672,0.8931838274002075,0.15610477328300476
0037.png,25.79275894165039,0.8594682216644287,0.1871124655008316
0038.png,25.837135314941406,0.8556353449821472,0.19267359375953674
0039.png,27.025882720947266,0.8918212652206421,0.15045489370822906
0060.png,28.844505310058594,0.9500069618225098,0.031001321971416473
0061.png,29.226783752441406,0.960559606552124,0.01911907084286213
0062.png,28.666046142578125,0.9538469314575195,0.02660800702869892
0063.png,28.60934066772461,0.9538149237632751,0.026248056441545486
0064.png,29.418392181396484,0.9616928100585938,0.01898226886987686
0065.png,28.09382438659668,0.9411066770553589,0.03940492495894432
0066.png,27.258991241455078,0.9178428053855896,0.06043105944991112
0067.png,25.228485107421875,0.8583860397338867,0.132568821310997
0068.png,23.995962142944336,0.8241764903068542,0.15286202728748322
0069.png,24.982349395751953,0.8734294772148132,0.10277502238750458
0070.png,26.478286743164062,0.9144212603569031,0.055088434368371964
0071.png,29.00119972229004,0.954688310623169,0.02966448850929737
0072.png,28.924720764160156,0.9495526552200317,0.03437788411974907
0073.png,27.799617767333984,0.9316869974136353,0.05601610988378525
0074.png,27.131446838378906,0.9342236518859863,0.04330361261963844
0075.png,28.843679428100586,0.9561547040939331,0.022293446585536003
0076.png,28.003002166748047,0.9496132731437683,0.025284264236688614
0077.png,28.306854248046875,0.9460124373435974,0.031246665865182877
0078.png,27.512191772460938,0.9386113882064819,0.03579114377498627
0079.png,26.961029052734375,0.9325329065322876,0.04172162711620331
0080.png,26.61916732788086,0.9271988272666931,0.047685518860816956
0081.png,25.991451263427734,0.9143452644348145,0.06072653830051422
0082.png,26.710634231567383,0.9146233797073364,0.05894388630986214
0083.png,26.076135635375977,0.9018303751945496,0.06755665689706802
0084.png,25.47734832763672,0.902977705001831,0.06742674857378006
0085.png,25.863189697265625,0.9122824668884277,0.05305657535791397
0086.png,26.432077407836914,0.9289336204528809,0.041346170008182526
0087.png,25.848678588867188,0.9128233790397644,0.05680978298187256
0088.png,24.918376922607422,0.9036661982536316,0.06264108419418335
0089.png,24.22972869873047,0.8838817477226257,0.07472050935029984
0010.png,27.107215881347656,0.8896136283874512,0.14371240139007568
0011.png,26.912221908569336,0.8830822706222534,0.15549814701080322
0012.png,27.9177303314209,0.9217694997787476,0.09942040592432022
0013.png,28.111040115356445,0.9245181083679199,0.10166765749454498
0014.png,26.85131072998047,0.8559401035308838,0.15944701433181763
0015.png,26.805028915405273,0.8445679545402527,0.17665287852287292
0016.png,27.78845977783203,0.8923025131225586,0.12644533812999725
0017.png,26.84025764465332,0.9017543792724609,0.11199530959129333
0018.png,23.753074645996094,0.719222903251648,0.2812165319919586
0019.png,22.059101104736328,0.6222193241119385,0.3556986451148987
0020.png,22.498249053955078,0.6264762878417969,0.3669379949569702
0021.png,23.88206672668457,0.7268528938293457,0.279297411441803
0022.png,26.648910522460938,0.8865663409233093,0.12792621552944183
0023.png,26.85088348388672,0.877929151058197,0.14308832585811615
0024.png,26.40142059326172,0.8537768125534058,0.17579181492328644
0025.png,26.868682861328125,0.8580607771873474,0.17606191337108612
0026.png,26.96713638305664,0.9133787155151367,0.10724517703056335
0027.png,27.42782211303711,0.9410696029663086,0.07619567960500717
0028.png,26.681686401367188,0.908115565776825,0.1125948578119278
0029.png,26.331560134887695,0.8855607509613037,0.13550260663032532
0030.png,27.052444458007812,0.9073249697685242,0.10582961142063141
0031.png,28.117464065551758,0.9174394011497498,0.0977659747004509
0032.png,28.004446029663086,0.9032915830612183,0.11394563317298889
0033.png,28.904644012451172,0.9354216456413269,0.0821562185883522
0034.png,29.615182876586914,0.9490126371383667,0.06508080661296844
0035.png,28.43223762512207,0.9202882647514343,0.09488312900066376
0036.png,26.74903106689453,0.8756927251815796,0.1574089229106903
0037.png,26.471824645996094,0.8717126846313477,0.1565718650817871
0038.png,27.084064483642578,0.9146628379821777,0.09908843040466309
0039.png,27.929723739624023,0.9425203204154968,0.07127369195222855
0060.png,28.56563949584961,0.8935136198997498,0.11135146021842957
0061.png,27.827980041503906,0.8799341917037964,0.12410057336091995
0062.png,26.657068252563477,0.8585285544395447,0.15480580925941467
0063.png,27.739490509033203,0.8776146173477173,0.1338234841823578
0064.png,28.487863540649414,0.8898159265518188,0.11080332100391388
0065.png,29.193937301635742,0.921724259853363,0.06314931064844131
0066.png,28.111955642700195,0.8910125494003296,0.0921631008386612
0067.png,28.876676559448242,0.9146838188171387,0.07381978631019592
0068.png,29.517841339111328,0.941824197769165,0.046403735876083374
0069.png,28.63571548461914,0.8980257511138916,0.10572603344917297
0070.png,29.7697811126709,0.9388850927352905,0.05313166230916977
0071.png,31.52947235107422,0.9676865339279175,0.028592286631464958
0072.png,30.815532684326172,0.9574345946311951,0.04229393228888512
0073.png,30.99888038635254,0.9631089568138123,0.02980181947350502
0074.png,31.27214241027832,0.9650614261627197,0.031797196716070175
0075.png,30.941984176635742,0.9624307155609131,0.03601729869842529
0076.png,29.344989776611328,0.9227614402770996,0.07947200536727905
0077.png,28.006908416748047,0.8742210268974304,0.11929598450660706
0078.png,28.246505737304688,0.881344735622406,0.11675549298524857
0079.png,30.3372859954834,0.9402262568473816,0.054554592818021774
0080.png,28.48729705810547,0.8931788206100464,0.08917294442653656
0081.png,27.14722442626953,0.847590446472168,0.1726495623588562
0082.png,27.979190826416016,0.8817026019096375,0.11426600813865662
0083.png,31.17306137084961,0.9582548141479492,0.03386242687702179
0084.png,28.231067657470703,0.8781094551086426,0.10810977220535278
0085.png,26.832653045654297,0.8460915088653564,0.1461135596036911
0086.png,26.617477416992188,0.8297871947288513,0.16585907340049744
0087.png,27.440378189086914,0.8586239218711853,0.14206895232200623
0088.png,28.221115112304688,0.8900746703147888,0.09962309896945953
0089.png,29.97003173828125,0.9446794986724854,0.058715686202049255
0010.png,26.422136306762695,0.9302612543106079,0.10232983529567719
0011.png,27.066518783569336,0.9274031519889832,0.11446331441402435
0012.png,26.01883888244629,0.9104174375534058,0.13059142231941223
0013.png,26.84842872619629,0.9273791313171387,0.099949911236763
0014.png,26.862695693969727,0.9228318929672241,0.10433553159236908
0015.png,26.595256805419922,0.92124342918396,0.10640661418437958
0016.png,26.375614166259766,0.9211589694023132,0.10363636910915375
0017.png,24.870018005371094,0.913933515548706,0.10246241092681885
0018.png,26.617048263549805,0.9197179675102234,0.10654240846633911
0019.png,26.214073181152344,0.9192490577697754,0.10477933287620544
0020.png,25.390796661376953,0.9173022508621216,0.10051612555980682
0021.png,25.807613372802734,0.9173187017440796,0.09849472343921661
0022.png,25.455852508544922,0.9168365001678467,0.09849123656749725
0023.png,25.542173385620117,0.9175275564193726,0.09632878005504608
0024.png,25.622047424316406,0.9155064821243286,0.10299338400363922
0025.png,24.774688720703125,0.9113487601280212,0.09962800145149231
0026.png,25.151653289794922,0.9116401076316833,0.10248759388923645
0027.png,25.04615020751953,0.9082812070846558,0.10780028998851776
0028.png,25.32547950744629,0.9079973697662354,0.11071532964706421
0029.png,25.35892105102539,0.9110679626464844,0.10207363963127136
0030.png,24.66586685180664,0.9037489891052246,0.10616611689329147
0031.png,24.23482894897461,0.9005233645439148,0.11057938635349274
0032.png,24.308639526367188,0.90155029296875,0.1182180792093277
0033.png,24.676015853881836,0.9033324122428894,0.1176561713218689
0034.png,24.58814811706543,0.9008861780166626,0.11750587821006775
0035.png,23.908863067626953,0.8951051235198975,0.11978166550397873
0036.png,23.708078384399414,0.8905112147331238,0.12302276492118835
0037.png,23.84781265258789,0.8910684585571289,0.11793864518404007
0038.png,23.44074249267578,0.883946418762207,0.12610453367233276
0039.png,23.28080177307129,0.878441572189331,0.1257363110780716
0060.png,27.312591552734375,0.9407544136047363,0.06848867982625961
0061.png,27.452606201171875,0.9432567358016968,0.06875552237033844
0062.png,27.736074447631836,0.9479066729545593,0.06444880366325378
